vessel_id,timestamp,latitude,longitude,speed,heading
SYNTH_VESSEL_19,2026-09-01T21:29:30Z,25.113959,53.832527,9.6,195.4
SYNTH_VESSEL_19,2026-09-01T21:33:30Z,25.103742,53.829417,9.4,193.3
SYNTH_VESSEL_19,2026-09-01T21:37:30Z,25.093572,53.826769,9.4,191.9
SYNTH_VESSEL_19,2026-09-01T21:41:30Z,25.083379,53.824397,9.3,190.1
SYNTH_VESSEL_19,2026-09-01T21:45:30Z,25.073176,53.822381,9.5,189.0
SYNTH_VESSEL_19,2026-09-01T21:49:30Z,25.062815,53.820573,9.3,186.9
SYNTH_VESSEL_19,2026-09-01T21:53:30Z,25.052527,53.819192,9.5,185.2
SYNTH_VESSEL_19,2026-09-01T21:57:30Z,25.042042,53.818141,9.5,183.2
SYNTH_VESSEL_19,2026-09-01T22:01:30Z,25.031502,53.817498,9.4,181.4
SYNTH_VESSEL_19,2026-09-01T22:05:30Z,25.021045,53.817207,9.5,180.2
SYNTH_VESSEL_19,2026-09-01T22:09:30Z,25.010468,53.817162,9.7,178.4
SYNTH_VESSEL_19,2026-09-01T22:13:30Z,24.999753,53.817494,9.6,176.8
SYNTH_VESSEL_19,2026-09-01T22:17:30Z,24.989091,53.818158,9.8,175.2
SYNTH_VESSEL_19,2026-09-01T22:21:30Z,24.978308,53.819148,9.9,173.1
SYNTH_VESSEL_19,2026-09-01T22:25:30Z,24.967444,53.820601,10.0,171.0
SYNTH_VESSEL_19,2026-09-01T22:29:30Z,24.956509,53.822514,10.1,169.5
SYNTH_VESSEL_19,2026-09-01T22:33:30Z,24.945504,53.824754,10.2,168.2
SYNTH_VESSEL_19,2026-09-01T22:37:30Z,24.934453,53.827295,10.1,167.1
SYNTH_VESSEL_19,2026-09-01T22:41:30Z,24.923588,53.830049,10.2,165.4
SYNTH_VESSEL_19,2026-09-01T22:45:30Z,24.912642,53.833192,10.2,163.9
SYNTH_VESSEL_19,2026-09-01T22:49:30Z,24.901771,53.836655,10.2,162.0
SYNTH_VESSEL_19,2026-09-01T22:53:30Z,24.890967,53.840527,10.4,160.7
SYNTH_VESSEL_19,2026-09-01T22:57:30Z,24.880127,53.844718,10.4,159.0
SYNTH_VESSEL_19,2026-09-01T23:01:30Z,24.869334,53.849276,10.5,157.6
SYNTH_VESSEL_19,2026-09-01T23:05:30Z,24.858520,53.854190,10.5,155.8
SYNTH_VESSEL_19,2026-09-01T23:09:30Z,24.847922,53.859436,10.5,154.0
SYNTH_VESSEL_19,2026-09-01T23:13:30Z,24.837458,53.865052,10.6,152.1
SYNTH_VESSEL_19,2026-09-01T23:17:30Z,24.827042,53.871119,10.6,151.0
SYNTH_VESSEL_19,2026-09-01T23:21:30Z,24.816801,53.877384,10.7,148.8
SYNTH_VESSEL_19,2026-09-01T23:25:30Z,24.806648,53.884164,10.8,147.3
SYNTH_VESSEL_19,2026-09-01T23:29:30Z,24.796579,53.891294,10.9,145.8
SYNTH_VESSEL_19,2026-09-01T23:33:30Z,24.786560,53.898808,10.9,143.5
SYNTH_VESSEL_19,2026-09-01T23:37:30Z,24.776855,53.906705,10.8,142.1
SYNTH_VESSEL_19,2026-09-01T23:41:30Z,24.767437,53.914786,10.8,140.5
SYNTH_VESSEL_19,2026-09-01T23:45:30Z,24.758188,53.923178,10.7,138.8
SYNTH_VESSEL_19,2026-09-01T23:49:30Z,24.749286,53.931760,10.5,137.1
SYNTH_VESSEL_19,2026-09-01T23:53:30Z,24.740735,53.940499,10.6,135.9
SYNTH_VESSEL_19,2026-09-01T23:57:30Z,24.732294,53.949513,10.7,134.1
SYNTH_VESSEL_19,2026-09-02T00:01:30Z,24.724054,53.958880,10.8,132.2
SYNTH_VESSEL_19,2026-09-02T00:05:30Z,24.716000,53.968642,10.7,130.5
SYNTH_VESSEL_20,2026-09-01T18:00:39Z,25.274174,54.527609,10.8,256.5
SYNTH_VESSEL_20,2026-09-01T18:04:39Z,25.271375,54.514743,10.7,256.9
SYNTH_VESSEL_20,2026-09-01T18:08:39Z,25.268667,54.501919,10.6,257.2
SYNTH_VESSEL_20,2026-09-01T18:12:39Z,25.266044,54.489201,10.6,257.3
SYNTH_VESSEL_20,2026-09-01T18:16:39Z,25.263467,54.476554,10.6,256.8
SYNTH_VESSEL_20,2026-09-01T18:20:39Z,25.260795,54.463945,10.5,257.0
SYNTH_VESSEL_20,2026-09-01T18:24:39Z,25.258191,54.451448,10.6,256.9
SYNTH_VESSEL_20,2026-09-01T18:28:39Z,25.255534,54.438795,10.6,257.3
SYNTH_VESSEL_20,2026-09-01T18:32:39Z,25.252933,54.426071,10.6,257.0
SYNTH_VESSEL_20,2026-09-01T18:36:39Z,25.250304,54.413434,10.6,256.5
SYNTH_VESSEL_20,2026-09-01T18:40:39Z,25.247570,54.400835,10.4,256.2
SYNTH_VESSEL_20,2026-09-01T18:44:39Z,25.244813,54.388402,10.5,255.8
SYNTH_VESSEL_20,2026-09-01T18:48:39Z,25.241942,54.375889,10.4,255.7
SYNTH_VESSEL_20,2026-09-01T18:52:39Z,25.239090,54.363537,10.5,255.2
SYNTH_VESSEL_20,2026-09-01T18:56:39Z,25.236111,54.351042,10.5,255.5
SYNTH_VESSEL_20,2026-09-01T19:00:39Z,25.233190,54.338586,10.5,255.6
SYNTH_VESSEL_20,2026-09-01T19:04:39Z,25.230304,54.326157,10.5,255.4
SYNTH_VESSEL_20,2026-09-01T19:08:39Z,25.227362,54.313673,10.6,255.1
SYNTH_VESSEL_20,2026-09-01T19:12:39Z,25.224338,54.301120,10.5,255.5
SYNTH_VESSEL_20,2026-09-01T19:16:39Z,25.221402,54.288604,10.7,255.6
SYNTH_VESSEL_20,2026-09-01T19:20:39Z,25.218455,54.275954,10.8,255.8
SYNTH_VESSEL_20,2026-09-01T19:24:39Z,25.215530,54.263160,10.9,255.9
SYNTH_VESSEL_20,2026-09-01T19:28:39Z,25.212583,54.250238,11.0,255.8
SYNTH_VESSEL_20,2026-09-01T19:32:39Z,25.209590,54.237205,10.8,255.8
SYNTH_VESSEL_20,2026-09-01T19:36:39Z,25.206645,54.224346,10.8,256.1
SYNTH_VESSEL_20,2026-09-01T19:40:39Z,25.203760,54.211449,10.7,256.2
SYNTH_VESSEL_20,2026-09-01T19:44:39Z,25.200911,54.198667,10.7,255.5
SYNTH_VESSEL_20,2026-09-01T19:48:39Z,25.197950,54.185973,10.7,255.2
SYNTH_VESSEL_20,2026-09-01T19:52:39Z,25.194902,54.173241,10.7,255.3
SYNTH_VESSEL_20,2026-09-01T19:56:39Z,25.191888,54.160507,10.8,255.4
SYNTH_VESSEL_20,2026-09-01T20:00:39Z,25.188847,54.147643,10.9,255.4
SYNTH_VESSEL_20,2026-09-01T20:04:39Z,25.185805,54.134724,10.9,255.2
SYNTH_VESSEL_20,2026-09-01T20:08:39Z,25.182702,54.121777,10.9,255.3
SYNTH_VESSEL_20,2026-09-01T20:12:39Z,25.179635,54.108901,10.8,255.7
SYNTH_VESSEL_20,2026-09-01T20:16:39Z,25.176686,54.096094,10.9,256.0
SYNTH_VESSEL_20,2026-09-01T20:20:39Z,25.173775,54.083157,10.8,255.4
SYNTH_VESSEL_20,2026-09-01T20:24:39Z,25.170774,54.070405,10.8,255.9
SYNTH_VESSEL_20,2026-09-01T20:28:39Z,25.167858,54.057590,10.7,256.0
SYNTH_VESSEL_20,2026-09-01T20:32:39Z,25.164991,54.044855,10.8,255.5
SYNTH_VESSEL_20,2026-09-01T20:36:39Z,25.161998,54.032096,10.9,255.7
SYNTH_VESSEL_20,2026-09-01T20:40:39Z,25.159009,54.019179,10.9,255.1
SYNTH_VESSEL_20,2026-09-01T20:44:39Z,25.155888,54.006234,11.0,255.5
SYNTH_VESSEL_20,2026-09-01T20:48:39Z,25.152827,53.993190,11.1,255.5
SYNTH_VESSEL_20,2026-09-01T20:52:39Z,25.149752,53.980021,11.0,255.0
SYNTH_VESSEL_20,2026-09-01T20:56:39Z,25.146597,53.967055,11.1,254.9
SYNTH_VESSEL_20,2026-09-01T21:00:39Z,25.143380,53.953918,11.1,254.3
SYNTH_VESSEL_20,2026-09-01T21:04:39Z,25.140060,53.940852,11.1,254.0
SYNTH_VESSEL_20,2026-09-01T21:08:39Z,25.136667,53.927782,11.0,253.6
SYNTH_VESSEL_20,2026-09-01T21:12:39Z,25.133212,53.914844,10.9,254.0
SYNTH_VESSEL_20,2026-09-01T21:16:39Z,25.129890,53.902015,10.8,254.3
SYNTH_VESSEL_20,2026-09-01T21:20:39Z,25.126640,53.889272,10.8,253.8
SYNTH_VESSEL_20,2026-09-01T21:24:39Z,25.123303,53.876612,10.8,253.5
SYNTH_VESSEL_20,2026-09-01T21:28:39Z,25.119899,53.863917,10.8,253.2
SYNTH_VESSEL_20,2026-09-01T21:32:39Z,25.116441,53.851256,10.7,252.6
SYNTH_VESSEL_20,2026-09-01T21:36:39Z,25.112894,53.838745,10.6,252.0
SYNTH_VESSEL_20,2026-09-01T21:40:39Z,25.109263,53.826396,10.7,252.4
SYNTH_VESSEL_20,2026-09-01T21:44:39Z,25.105676,53.813906,10.7,252.5
SYNTH_VESSEL_20,2026-09-01T21:48:39Z,25.102120,53.801435,10.7,252.3
SYNTH_VESSEL_20,2026-09-01T21:52:39Z,25.098500,53.788904,10.8,251.9
SYNTH_VESSEL_20,2026-09-01T21:56:39Z,25.094780,53.776362,10.9,252.2
SYNTH_VESSEL_20,2026-09-01T22:00:39Z,25.091087,53.763681,10.7,251.9
SYNTH_VESSEL_20,2026-09-01T22:04:39Z,25.087395,53.751181,10.7,252.1
SYNTH_VESSEL_20,2026-09-01T22:08:39Z,25.083736,53.738664,10.7,252.0
SYNTH_VESSEL_20,2026-09-01T22:12:39Z,25.080072,53.726180,10.9,252.5
SYNTH_VESSEL_20,2026-09-01T22:16:39Z,25.076446,53.713503,10.8,252.3
SYNTH_VESSEL_20,2026-09-01T22:20:39Z,25.072798,53.700853,10.8,252.3
SYNTH_VESSEL_20,2026-09-01T22:24:39Z,25.069163,53.688264,10.7,251.8
SYNTH_VESSEL_20,2026-09-01T22:28:39Z,25.065467,53.675848,10.8,251.8
SYNTH_VESSEL_20,2026-09-01T22:32:39Z,25.061731,53.663318,10.8,251.3
SYNTH_VESSEL_20,2026-09-01T22:36:39Z,25.057872,53.650766,10.9,250.7
SYNTH_VESSEL_20,2026-09-01T22:40:39Z,25.053877,53.638179,10.8,250.5
SYNTH_VESSEL_20,2026-09-01T22:44:39Z,25.049859,53.625665,10.9,250.8
SYNTH_VESSEL_20,2026-09-01T22:48:39Z,25.045882,53.613050,10.9,250.3
SYNTH_VESSEL_20,2026-09-01T22:52:39Z,25.041828,53.600534,10.8,250.2
SYNTH_VESSEL_20,2026-09-01T22:56:39Z,25.037753,53.588037,10.9,250.3
SYNTH_VESSEL_20,2026-09-01T23:00:39Z,25.033652,53.575429,10.8,249.8
SYNTH_VESSEL_20,2026-09-01T23:04:39Z,25.029503,53.562976,10.9,249.4
SYNTH_VESSEL_20,2026-09-01T23:08:39Z,25.025262,53.550534,10.8,249.3
SYNTH_VESSEL_20,2026-09-01T23:12:39Z,25.021023,53.538170,10.8,248.8
SYNTH_VESSEL_20,2026-09-01T23:16:39Z,25.016707,53.525867,10.7,248.2
SYNTH_VESSEL_21,2026-09-01T14:55:39Z,25.513331,54.526638,6.2,141.6
SYNTH_VESSEL_21,2026-09-01T14:59:39Z,25.507950,54.531369,6.3,142.9
SYNTH_VESSEL_21,2026-09-01T15:03:39Z,25.502350,54.536061,6.2,143.6
SYNTH_VESSEL_21,2026-09-01T15:07:39Z,25.496782,54.540604,6.2,144.8
SYNTH_VESSEL_21,2026-09-01T15:11:39Z,25.491191,54.544974,6.3,145.8
SYNTH_VESSEL_21,2026-09-01T15:15:39Z,25.485428,54.549306,6.4,147.4
SYNTH_VESSEL_21,2026-09-01T15:19:39Z,25.479454,54.553546,6.4,147.8
SYNTH_VESSEL_21,2026-09-01T15:23:39Z,25.473460,54.557720,6.4,148.4
SYNTH_VESSEL_21,2026-09-01T15:27:39Z,25.467447,54.561820,6.3,149.0
SYNTH_VESSEL_21,2026-09-01T15:31:39Z,25.461430,54.565821,6.4,149.8
SYNTH_VESSEL_21,2026-09-01T15:35:39Z,25.455335,54.569748,6.4,151.1
SYNTH_VESSEL_21,2026-09-01T15:39:39Z,25.449115,54.573553,6.4,151.9
SYNTH_VESSEL_21,2026-09-01T15:43:39Z,25.442874,54.577245,6.4,152.4
SYNTH_VESSEL_21,2026-09-01T15:47:39Z,25.436538,54.580910,6.5,153.0
SYNTH_VESSEL_21,2026-09-01T15:51:39Z,25.430139,54.584523,6.5,154.1
SYNTH_VESSEL_21,2026-09-01T15:55:39Z,25.423615,54.588034,6.5,154.8
SYNTH_VESSEL_21,2026-09-01T15:59:39Z,25.417114,54.591426,6.4,155.4
SYNTH_VESSEL_21,2026-09-01T16:03:39Z,25.410650,54.594703,6.3,155.9
SYNTH_VESSEL_21,2026-09-01T16:07:39Z,25.404284,54.597860,6.3,156.9
SYNTH_VESSEL_21,2026-09-01T16:11:39Z,25.397867,54.600894,6.3,157.4
SYNTH_VESSEL_21,2026-09-01T16:15:39Z,25.391420,54.603870,6.3,158.7
SYNTH_VESSEL_21,2026-09-01T16:19:39Z,25.384905,54.606684,6.2,159.6
SYNTH_VESSEL_21,2026-09-01T16:23:39Z,25.378487,54.609332,6.3,160.0
SYNTH_VESSEL_21,2026-09-01T16:27:39Z,25.371950,54.611960,6.4,161.5
SYNTH_VESSEL_21,2026-09-01T16:31:39Z,25.365224,54.614445,6.4,162.8
SYNTH_VESSEL_21,2026-09-01T16:35:39Z,25.358438,54.616769,6.3,163.3
SYNTH_VESSEL_21,2026-09-01T16:39:39Z,25.351704,54.619004,6.4,164.4
SYNTH_VESSEL_21,2026-09-01T16:43:39Z,25.344895,54.621113,6.4,165.4
SYNTH_VESSEL_21,2026-09-01T16:47:39Z,25.337991,54.623097,6.5,166.9
SYNTH_VESSEL_21,2026-09-01T16:51:39Z,25.330986,54.624896,6.5,168.3
SYNTH_VESSEL_21,2026-09-01T16:55:39Z,25.323936,54.626511,6.6,168.8
SYNTH_VESSEL_21,2026-09-01T16:59:39Z,25.316775,54.628080,6.6,169.8
SYNTH_VESSEL_21,2026-09-01T17:03:39Z,25.309545,54.629524,6.5,171.0
SYNTH_VESSEL_21,2026-09-01T17:07:39Z,25.302420,54.630777,6.5,172.2
SYNTH_VESSEL_21,2026-09-01T17:11:39Z,25.295250,54.631864,6.4,173.1
SYNTH_VESSEL_21,2026-09-01T17:15:39Z,25.288215,54.632800,6.4,173.9
SYNTH_VESSEL_21,2026-09-01T17:19:39Z,25.281187,54.633626,6.3,174.9
SYNTH_VESSEL_21,2026-09-01T17:23:39Z,25.274229,54.634318,6.2,175.4
SYNTH_VESSEL_21,2026-09-01T17:27:39Z,25.267413,54.634923,6.2,176.0
SYNTH_VESSEL_21,2026-09-01T17:31:39Z,25.260579,54.635454,6.3,176.9
SYNTH_VESSEL_21,2026-09-01T17:35:39Z,25.253593,54.635876,6.3,177.8
SYNTH_VESSEL_21,2026-09-01T17:39:39Z,25.246579,54.636171,6.5,178.9
SYNTH_VESSEL_21,2026-09-01T17:43:39Z,25.239399,54.636325,6.5,180.2
SYNTH_VESSEL_21,2026-09-01T17:47:39Z,25.232206,54.636295,6.6,181.6
SYNTH_VESSEL_21,2026-09-01T17:51:39Z,25.224891,54.636070,6.5,183.1
SYNTH_VESSEL_21,2026-09-01T17:55:39Z,25.217648,54.635632,6.7,183.6
SYNTH_VESSEL_21,2026-09-01T17:59:39Z,25.210281,54.635115,6.5,185.1
SYNTH_VESSEL_21,2026-09-01T18:03:39Z,25.203054,54.634397,6.6,186.3
SYNTH_VESSEL_21,2026-09-01T18:07:39Z,25.195777,54.633505,6.5,187.1
SYNTH_VESSEL_21,2026-09-01T18:11:39Z,25.188634,54.632521,6.5,188.4
SYNTH_VESSEL_21,2026-09-01T18:15:39Z,25.181539,54.631361,6.6,190.0
SYNTH_VESSEL_21,2026-09-01T18:19:39Z,25.174369,54.629966,6.6,191.2
SYNTH_VESSEL_21,2026-09-01T18:23:39Z,25.167215,54.628406,6.6,192.6
SYNTH_VESSEL_21,2026-09-01T18:27:39Z,25.160020,54.626631,6.8,193.3
SYNTH_VESSEL_21,2026-09-01T18:31:39Z,25.152700,54.624718,6.8,194.7
SYNTH_VESSEL_21,2026-09-01T18:35:39Z,25.145410,54.622604,6.7,196.0
SYNTH_VESSEL_21,2026-09-01T18:39:39Z,25.138243,54.620328,6.6,197.0
SYNTH_VESSEL_21,2026-09-01T18:43:39Z,25.131239,54.617965,6.7,197.9
SYNTH_VESSEL_21,2026-09-01T18:47:39Z,25.124129,54.615423,6.8,198.8
SYNTH_VESSEL_21,2026-09-01T18:51:39Z,25.117001,54.612742,6.7,199.7
SYNTH_VESSEL_21,2026-09-01T18:55:39Z,25.109992,54.609964,6.6,200.8
SYNTH_VESSEL_21,2026-09-01T18:59:39Z,25.103130,54.607085,6.5,201.5
SYNTH_VESSEL_21,2026-09-01T19:03:39Z,25.096372,54.604146,6.5,202.9
SYNTH_VESSEL_21,2026-09-01T19:07:39Z,25.089732,54.601051,6.5,204.1
SYNTH_VESSEL_21,2026-09-01T19:11:39Z,25.083157,54.597807,6.4,205.1
SYNTH_VESSEL_21,2026-09-01T19:15:39Z,25.076743,54.594488,6.3,206.0
SYNTH_VESSEL_21,2026-09-01T19:19:39Z,25.070496,54.591127,6.2,207.0
SYNTH_VESSEL_21,2026-09-01T19:23:39Z,25.064412,54.587699,6.0,207.9
SYNTH_VESSEL_21,2026-09-01T19:27:39Z,25.058502,54.584240,6.0,209.1
SYNTH_VESSEL_21,2026-09-01T19:31:39Z,25.052683,54.580666,5.9,210.6
SYNTH_VESSEL_21,2026-09-01T19:35:39Z,25.047051,54.576995,5.8,211.1
SYNTH_VESSEL_21,2026-09-01T19:39:39Z,25.041569,54.573341,5.7,212.5
SYNTH_VESSEL_21,2026-09-01T19:43:39Z,25.036282,54.569621,5.6,213.1
SYNTH_VESSEL_21,2026-09-01T19:47:39Z,25.031084,54.565874,5.6,214.6
SYNTH_VESSEL_21,2026-09-01T19:51:39Z,25.025949,54.561968,5.6,216.0
SYNTH_VESSEL_21,2026-09-01T19:55:39Z,25.020965,54.557974,5.5,217.4
SYNTH_VESSEL_21,2026-09-01T19:59:39Z,25.016162,54.553924,5.6,218.2
SYNTH_VESSEL_21,2026-09-01T20:03:39Z,25.011284,54.549685,5.7,219.0
SYNTH_VESSEL_21,2026-09-01T20:07:39Z,25.006412,54.545326,5.7,220.1
SYNTH_VESSEL_21,2026-09-01T20:11:39Z,25.001562,54.540820,5.8,221.5
SYNTH_VESSEL_22,2026-09-01T14:13:13Z,25.406152,54.462746,11.3,106.1
SYNTH_VESSEL_22,2026-09-01T14:17:13Z,25.402666,54.476108,11.3,106.1
SYNTH_VESSEL_22,2026-09-01T14:21:13Z,25.399207,54.489388,11.4,105.6
SYNTH_VESSEL_22,2026-09-01T14:25:13Z,25.395810,54.502872,11.3,105.8
SYNTH_VESSEL_22,2026-09-01T14:29:13Z,25.392399,54.516247,11.3,105.4
SYNTH_VESSEL_22,2026-09-01T14:33:13Z,25.389075,54.529635,11.4,105.3
SYNTH_VESSEL_22,2026-09-01T14:37:13Z,25.385736,54.543121,11.3,104.6
SYNTH_VESSEL_22,2026-09-01T14:41:13Z,25.382588,54.556511,11.2,104.3
SYNTH_VESSEL_22,2026-09-01T14:45:13Z,25.379526,54.569790,11.2,103.8
SYNTH_VESSEL_22,2026-09-01T14:49:13Z,25.376560,54.583179,11.1,103.1
SYNTH_VESSEL_22,2026-09-01T14:53:13Z,25.373757,54.596471,11.2,103.0
SYNTH_VESSEL_22,2026-09-01T14:57:13Z,25.370958,54.609899,11.1,102.9
SYNTH_VESSEL_22,2026-09-01T15:01:13Z,25.368216,54.623171,11.0,102.6
SYNTH_VESSEL_22,2026-09-01T15:05:13Z,25.365561,54.636322,10.9,101.9
SYNTH_VESSEL_22,2026-09-01T15:09:13Z,25.363058,54.649457,11.0,101.6
SYNTH_VESSEL_22,2026-09-01T15:13:13Z,25.360601,54.662665,11.1,101.3
SYNTH_VESSEL_22,2026-09-01T15:17:13Z,25.358197,54.675975,11.2,101.1
SYNTH_VESSEL_22,2026-09-01T15:21:13Z,25.355820,54.689420,11.2,101.0
SYNTH_VESSEL_22,2026-09-01T15:25:13Z,25.353431,54.702971,11.2,100.6
SYNTH_VESSEL_22,2026-09-01T15:29:13Z,25.351148,54.716534,11.2,99.9
SYNTH_VESSEL_22,2026-09-01T15:33:13Z,25.349020,54.730088,11.3,100.0
SYNTH_VESSEL_22,2026-09-01T15:37:13Z,25.346838,54.743751,11.3,99.5
SYNTH_VESSEL_22,2026-09-01T15:41:13Z,25.344779,54.757418,11.1,99.5
SYNTH_VESSEL_22,2026-09-01T15:45:13Z,25.342735,54.770904,11.2,98.7
SYNTH_VESSEL_22,2026-09-01T15:49:13Z,25.340854,54.784460,11.3,98.4
SYNTH_VESSEL_22,2026-09-01T15:53:13Z,25.339024,54.798121,11.1,98.2
SYNTH_VESSEL_22,2026-09-01T15:57:13Z,25.337271,54.811615,11.1,97.4
SYNTH_VESSEL_22,2026-09-01T16:01:13Z,25.335691,54.825121,11.1,97.3
SYNTH_VESSEL_22,2026-09-01T16:05:13Z,25.334132,54.838645,11.2,96.9
SYNTH_VESSEL_22,2026-09-01T16:09:13Z,25.332649,54.852270,11.1,96.9
SYNTH_VESSEL_22,2026-09-01T16:13:13Z,25.331164,54.865772,11.2,96.6
SYNTH_VESSEL_22,2026-09-01T16:17:13Z,25.329747,54.879372,11.2,95.9
SYNTH_VESSEL_22,2026-09-01T16:21:13Z,25.328476,54.893036,11.2,95.5
SYNTH_VESSEL_22,2026-09-01T16:25:13Z,25.327283,54.906727,11.1,95.7
SYNTH_VESSEL_22,2026-09-01T16:29:13Z,25.326067,54.920273,11.2,95.1
SYNTH_VESSEL_22,2026-09-01T16:33:13Z,25.324971,54.933922,11.1,94.7
SYNTH_VESSEL_22,2026-09-01T16:37:13Z,25.323965,54.947548,11.2,94.3
SYNTH_VESSEL_22,2026-09-01T16:41:13Z,25.323037,54.961305,11.1,93.6
SYNTH_VESSEL_22,2026-09-01T16:45:13Z,25.322264,54.974940,11.1,93.0
SYNTH_VESSEL_22,2026-09-01T16:49:13Z,25.321612,54.988505,11.2,92.4
SYNTH_VESSEL_22,2026-09-01T16:53:13Z,25.321085,55.002244,11.2,92.6
SYNTH_VESSEL_22,2026-09-01T16:57:13Z,25.320531,55.015947,11.1,92.3
SYNTH_VESSEL_22,2026-09-01T17:01:13Z,25.320040,55.029554,11.0,92.2
SYNTH_VESSEL_22,2026-09-01T17:05:13Z,25.319566,55.043040,11.0,92.1
SYNTH_VESSEL_22,2026-09-01T17:09:13Z,25.319123,55.056467,11.0,92.3
SYNTH_VESSEL_22,2026-09-01T17:13:13Z,25.318639,55.069939,10.9,92.4
SYNTH_VESSEL_22,2026-09-01T17:17:13Z,25.318124,55.083352,11.0,92.4
SYNTH_VESSEL_22,2026-09-01T17:21:13Z,25.317612,55.096808,10.9,92.1
SYNTH_VESSEL_22,2026-09-01T17:25:13Z,25.317162,55.110119,10.9,92.1
SYNTH_VESSEL_22,2026-09-01T17:29:13Z,25.316725,55.123424,10.7,92.1
SYNTH_VESSEL_22,2026-09-01T17:33:13Z,25.316296,55.136580,10.7,91.8
SYNTH_VESSEL_22,2026-09-01T17:37:13Z,25.315922,55.149647,10.7,91.5
SYNTH_VESSEL_22,2026-09-01T17:41:13Z,25.315603,55.162782,10.8,90.7
SYNTH_VESSEL_22,2026-09-01T17:45:13Z,25.315460,55.176066,10.7,90.1
SYNTH_VESSEL_22,2026-09-01T17:49:13Z,25.315431,55.189239,10.6,89.9
SYNTH_VESSEL_22,2026-09-01T17:53:13Z,25.315445,55.202269,10.5,90.1
SYNTH_VESSEL_22,2026-09-01T17:57:13Z,25.315428,55.215172,10.6,89.6
SYNTH_VESSEL_22,2026-09-01T18:01:13Z,25.315512,55.228178,10.7,89.4
SYNTH_VESSEL_22,2026-09-01T18:05:13Z,25.315631,55.241347,10.7,89.1
SYNTH_VESSEL_22,2026-09-01T18:09:13Z,25.315815,55.254470,10.6,88.6
SYNTH_VESSEL_22,2026-09-01T18:13:13Z,25.316104,55.267427,10.7,88.7
SYNTH_VESSEL_22,2026-09-01T18:17:13Z,25.316369,55.280563,10.7,88.8
SYNTH_VESSEL_22,2026-09-01T18:21:13Z,25.316617,55.293680,10.6,88.9
SYNTH_VESSEL_22,2026-09-01T18:25:13Z,25.316836,55.306667,10.6,88.9
SYNTH_VESSEL_22,2026-09-01T18:29:13Z,25.317069,55.319621,10.6,88.2
SYNTH_VESSEL_22,2026-09-01T18:33:13Z,25.317437,55.332603,10.6,87.5
SYNTH_VESSEL_22,2026-09-01T18:37:13Z,25.317955,55.345565,10.5,87.1
SYNTH_VESSEL_22,2026-09-01T18:41:13Z,25.318543,55.358470,10.6,86.5
SYNTH_VESSEL_22,2026-09-01T18:45:13Z,25.319267,55.371455,10.5,86.6
SYNTH_VESSEL_22,2026-09-01T18:49:13Z,25.319952,55.384294,10.6,86.3
SYNTH_VESSEL_22,2026-09-01T18:53:13Z,25.320711,55.397212,10.7,86.4
SYNTH_VESSEL_22,2026-09-01T18:57:13Z,25.321450,55.410287,10.7,86.5
SYNTH_VESSEL_22,2026-09-01T19:01:13Z,25.322166,55.423378,10.8,86.5
SYNTH_VESSEL_22,2026-09-01T19:05:13Z,25.322895,55.436599,10.9,86.5
SYNTH_VESSEL_22,2026-09-01T19:09:13Z,25.323626,55.449975,10.9,86.2
SYNTH_VESSEL_22,2026-09-01T19:13:13Z,25.324418,55.463294,11.0,86.0
SYNTH_VESSEL_22,2026-09-01T19:17:13Z,25.325269,55.476727,11.0,85.3
SYNTH_VESSEL_22,2026-09-01T19:21:13Z,25.326272,55.490122,10.8,84.7
SYNTH_VESSEL_22,2026-09-01T19:25:13Z,25.327374,55.503344,10.9,84.0
SYNTH_VESSEL_22,2026-09-01T19:29:13Z,25.328642,55.516704,10.9,83.8
SYNTH_VESSEL_23,2026-09-01T19:03:00Z,25.481418,54.366503,13.9,267.9
SYNTH_VESSEL_23,2026-09-01T19:07:00Z,25.480858,54.349398,13.9,267.5
SYNTH_VESSEL_23,2026-09-01T19:11:00Z,25.480178,54.332377,13.9,267.6
SYNTH_VESSEL_23,2026-09-01T19:15:00Z,25.479542,54.315313,14.0,267.0
SYNTH_VESSEL_23,2026-09-01T19:19:00Z,25.478725,54.298192,14.0,266.3
SYNTH_VESSEL_23,2026-09-01T19:23:00Z,25.477726,54.281049,14.1,266.0
SYNTH_VESSEL_23,2026-09-01T19:27:00Z,25.476624,54.263762,14.1,266.0
SYNTH_VESSEL_23,2026-09-01T19:31:00Z,25.475543,54.246531,14.1,265.9
SYNTH_VESSEL_23,2026-09-01T19:35:00Z,25.474423,54.229228,14.2,266.2
SYNTH_VESSEL_23,2026-09-01T19:39:00Z,25.473373,54.211870,14.3,265.9
SYNTH_VESSEL_23,2026-09-01T19:43:00Z,25.472245,54.194381,14.3,265.1
SYNTH_VESSEL_23,2026-09-01T19:47:00Z,25.470908,54.176935,14.3,264.6
SYNTH_VESSEL_23,2026-09-01T19:51:00Z,25.469404,54.159402,14.5,264.4
SYNTH_VESSEL_23,2026-09-01T19:55:00Z,25.467843,54.141705,14.6,264.4
SYNTH_VESSEL_23,2026-09-01T19:59:00Z,25.466280,54.123905,14.6,263.8
SYNTH_VESSEL_23,2026-09-01T20:03:00Z,25.464540,54.106052,14.7,263.2
SYNTH_VESSEL_23,2026-09-01T20:07:00Z,25.462616,54.088169,14.7,263.0
